class,TIC_ID,TESSMagnitude,StarTemp,StarRadius,StarLuminosity,NFluxRegions,PPPeriod,TransitDepth,TransitDuration,TransitEdgeTime,PlanetRadius,StarGap,StarMass
1,1003831,10.6701,5550,1.12196,1.233708737,1,0.0660455985362747,130.316275487235,0.998498730022876,0.00240996406978398,1.39821023500534,1550,1.05390911368914
1,286132427,8.1075,5815.77,0.97901,1.13263273,1,0.0345518787641456,128.460948280502,0.995716416058228,0,1.2113467075463,1815.77,1.03162599465919
1,14661418,12.4806,4724.49,0.793235,0.323824298,1,0.393115736400945,906.885218294557,0.652930653803727,0.16835570996888,2.60779713302943,724.49,0.754357752943343
0,201287746,9.72669,3381,0.327445,0.0126227,1,0.0632303241339464,0,0,0,0,619,0.28308943579279
0,206592394,7.9109,5597,0.883252,0.689739,2,0.0678141967265311,831.79129326312,0.998388082249451,0.00742189953883633,2.78091418970632,1597,0.911320617507466
0,452465896,10.1581,3109,0.250834,0.00529603,1,0.0582104623609382,243.141282089382,0,0,0.426983928407112,891,0.194054120909184
0,333606239,6.3539,5668,0.882043,0.723425,1,0.0319038353409061,79.8612357402583,0.00168501859754735,5.37038931219848e-05,0.860505289478817,1668,0.92224939338725
0,382200572,8.0301,6069.9,1.24916,1.90835,1,7.31853115338201,158.622653174704,1.05343164665403,0.00736731076684316,1.71749882034858,2069.9,1.17534268112802
0,300867814,9.0736,6287,1.08636,1.66119,1,0.017170226661854,261.917543683644,0.999728160988193,0.00337357822412279,1.91933964754967,2287,1.1352848098609
0,149218497,8.9995,6073.8,1.12338,1.54737,1,0.0747368538161559,58.7496438584653,0.000351654568695161,2.61355733061814e-05,0.939993997534573,2073.8,1.11531756820802
0,176958231,8.1413,5926,0.992781,1.09509,1,36.398859212662,111.334903218666,0,0,1.14357564757597,1926,1.02296895339138
0,55295368,9.87,4815.81,0.821655,0.327154,1,0.0682117882033288,149.289806169845,0.999291711046756,2.97396137525333e-05,1.09597425642945,815.81,0.756289478720036
0,206402844,6.5652,5984.06,1.08219,1.35297,1,0.0569465477432015,0,0,0,0,1984.06,1.078504699198
1,425997655,8.7513,4813,0.691374,0.264957058,1,0.0685699520996054,159.53344798477,0.999284842829248,0.000127247969723622,0.953311194140276,813,0.717453689377946
1,102195674,11.3425,6198,1.22606,2.291478019,3,4.40015609877057,7652.44027512233,0.811268845252739,0.173612408783838,11.7086674628338,2198,1.23035070914467
0,31012605,10.4477,4943.4,0.745428,0.298957,1,0.0562025338463076,516.546500285222,0,0,1.84950788467713,943.4,0.739438708839052
1,207084429,7.1995,6049.08,1.77002,4.333109062,1,0.068911004318409,47.6252354550533,0.991291100728779,0.0119097701570055,1.33349844953011,2049.08,1.44277930763415
1,44647437,12.9383,4040,0.672832,0.124573222,1,0.92802732639068,2860.9090444045,0.00213947057467126,0.00106675807061785,3.92875039143279,40,0.594095378965388
0,269849487,8.6701,5077.15,0.754313,0.340626,1,0.0594052884078045,0,0,0,0,1077.15,0.763957939419234
0,349643650,11.2153,3552,0.459915,0.0303348,1,0.0571425963008782,274.128985795643,0.000933358084297904,2.67028695480022e-05,0.831286690911344,448,0.414461355901336
0,272088966,10.209,5994,0.940034,1.02766,1,0.0223403636335828,594.77664698311,0.999776170095447,5.66361969127645e-05,2.50274319687648,1994,1.00684440989822
0,141621885,12.36,3326,0.314101,0.0108773,1,0.0299894808763988,0,0,0,0,674,0.265352486257113
0,177117623,10.4274,5314,0.854629,0.52473,1,0.0177626288244383,140.285785411356,0.999746560854876,0.0177525259620612,1.1050456851005,1314,0.851106630010103
0,9210746,8.72831,3406,0.555151,0.0373676,2,0.216577142899625,1136.42404573983,1.01048648718042,0.0550276065808141,2.04304111772944,594,0.439666930416859
1,55559618,10.749,5468,0.811463,0.60804739,1,0.0586392875403927,458.056432213418,0.999982815695746,0.00474592677609402,1.89593737860565,1468,0.883048093361234
0,257721857,6.5208,5867.99,1.78719,3.41186,1,0.0744646012530142,0,0,0,0,1867.99,1.35908869682614
0,260949184,7.7969,5142.07,0.835797,0.439996,2,0.0630394579849831,44.9193785834724,0.999336900243118,0,0.611523922810229,1142.07,0.814445788834826
0,287329624,8.2206,6900,1.74805,6.2402,1,0.0636404602107591,76.4417782522793,9.68650793555645e-05,6.13967189320818e-06,1.66845698705886,2900,1.58051865888291
0,306829151,9.2461,5985,1.08769,1.36761,1,0.021488371848238,365.679325316592,0.654280945129868,0.014052943293849,2.27065478889971,1985,1.0814104623179
0,170274241,8.928,4966,0.818731,0.367285,1,0.066354570976219,0,0,0,0,966,0.778485984263295
0,38583513,14.2548,2892,0.143042,0.00128948,1,0.0638281353026613,1799.14692216034,0.313352977532386,0.019919583250623,0.662357811334241,1108,0.104994889989134
0,142149242,9.7165,5632.19,1.04796,0.995622,1,0.0229831545259865,0,0,0,0,1632.19,0.998903698501796
0,260843977,8.7624,5400,0.930801,0.663718,1,0.061382004129176,81.4898593938021,0.995974077693442,0.060905408570146,0.917285226534843,1400,0.902601184177223
0,238194217,7.6284,6735.76,1.54881,4.44875,1,0.0594497798614223,152.234214150155,0.999641659377853,0.000432414071942669,2.08617171318871,2735.76,1.45231057689099
0,349274787,9.8522,5546,1.08499,1.00337,2,102.015859939127,1310.49069477802,535.031778107639,5.24404324936894,4.28783909578981,1546,1.00084143737883
0,140477186,9.85134,3769,0.441953,0.0355101,1,0.0617647351564904,0,0,0,0,231,0.434098188806546
0,271596225,11.7144,3607,0.473702,0.0342208,1,0.0973166626459969,458.746768759644,1.00107380457825,0.0151691763000199,1.10761161421989,393,0.430103067066925
1,61988212,14.3042,5721,0.627218,0.435322163,1,0.0792984837594677,3362.95153640436,0.998401606691254,0.000125150947514654,3.97076871253944,1721,0.812274266396961
0,349683816,12.4195,3298,0.223858,0.00534125,1,0.0616142936313502,647.417216778787,1.00346848685121,0.0615872658932077,0.621814027570052,702,0.19477279265393
1,286864983,10.8815,5106,0.815374,0.466791479,3,0.0788636457723253,430.003490667328,1.00280333483324,0.076461528842855,1.84581692123895,1106,0.826572076851421
1,220475245,12.708,4849,0.869755,0.432004793,1,0.130429281042593,0,0,0,0,849,0.810722341590956
0,38468952,9.4722,5907.2,1.26296,1.74984,1,3.33695871479992,382.801071809213,12.1286896459747,3.33514279917275,2.69756514845252,1907.2,1.15013702654696
0,167656187,5.6801,6597,1.40426,3.36492,1,0.0691251428265885,18.8419736889992,0.999147481763384,0.00847267744601997,0.665436310832458,2597,1.35438983571354
0,291466351,9.2756,4836,0.697551,0.239769,1,0.0668729903398599,96.3460506621859,0.998243212112778,0.000182773718930129,0.747461275710791,836,0.69975862153389
0,272129477,8.6254,7547,1.60706,7.54845,1,0.0140722367594106,121.335169005921,0.999701604558282,0.00379000539283425,1.93250761895789,3547,1.65754163354971
0,391904670,8.9304,5405,1.11627,0.958116,1,0.0648306530059072,135.310444323698,1.00388034016867,0.0648098214340244,1.4175248686377,1405,0.989360399564689
0,410486078,9.1712,5222,0.981408,0.64527,1,0.0219076884321093,128.995492985638,0.999140015584719,5.5793192117753e-06,1.21683764157745,1222,0.896262794765324
0,31814908,8.4241,6324,1.23819,2.2092,1,0.0198153513354236,0,0,0,0,2324,1.21915453543006
0,306573721,9.6099,5409,0.948081,0.693192,2,714.111137644144,812.224834926794,0.49995624028522,0,2.94971019345449,1409,0.912459055267411
1,229811538,12.2864,6252,1.1466,2.074845258,3,3.82505163611519,3166.27142462612,0.542173707437657,0.128357873797985,7.04339073496266,2252,1.20018011829686
0,149422364,10.0713,4875,0.771441,0.30283,1,0.0329052949993473,254.80715013851,0.999642155252207,1.20767485097595e-05,1.34432506315209,875,0.74182202597821
1,190990336,8.9544,6522,1.56574,4.581929804,2,5.43679033241753,4196.33425868656,1.00310610494517,0.165108327877926,11.0726215763568,2522,1.46305990223042
1,362249359,10.1461,3920,0.603336,0.088786862,1,0.0694437144252308,290.66442627114,0.000170859374245147,1.18081655463986e-05,1.12292552705914,80,0.54586742307906
1,434486077,14.3858,4966,0.824288,0.426845568,1,0.0200085332513811,4695.05480109581,0.994342948481583,0.00330151292298651,6.16588022136566,966,0.808290908767823
0,176954932,10.4291,3349,0.37165,0.0156539,1,0.0539027883324426,102.703546168401,0.999856825615037,0,0.411171145950309,651,0.310858624762244
1,351601843,11.1186,3921,0.580337,0.082230674,1,0.0672109274888062,330.206057517275,0.865366438228309,0.0194745850702774,1.1512471071008,79,0.53549875133144
0,151517553,8.1083,5668.88,0.87792,0.717123,1,0.0789184610277866,99.9875184279399,0.998621628909444,0.0764559971504609,0.958348817513506,1668.88,0.920234291906898
0,349096321,11.0384,4592,0.627151,0.15756,1,0.0619779207528692,328.328956679317,0,0,1.24057346011114,592,0.630030382089894
0,55367907,10.6238,4680.3,0.735526,0.233876,1,0.0167113457393921,507.856430825699,0.999672518166938,0.0167012089460589,1.80952372157637,680.3,0.695418779361031
0,150301109,12.5264,3447,0.335425,0.0143104,1,0.0572799734191852,1077.58370416811,0.999786313230773,0,1.20203388244384,553,0.298964142897656
0,67655714,9.20417,3555,0.485039,0.0338537,1,0.028215495786582,173.372549897052,0.00441781596237136,0.000124551710286681,0.697208385330715,445,0.345252316829282
0,262498136,8.2468,8086,1.55521,9.31556,1,0.0222641465656088,1150.0814675849,0.996934620380293,0.0187243885133365,5.75770110972768,4086,1.74703755903792
0,158067487,8.4142,5508,0.865633,0.621352,1,0.0161205711487998,148.005775790177,0.989074812664824,0.015929535532673,1.14965864608694,1508,0.887839422833304
0,220407807,14.0714,2899,0.147927,0.00139246,1,0.0798333256711882,0,0,0,0,1101,0.108561551197407
0,293218142,9.6872,5815,0.900643,0.835601,1,0.0212061323102795,158.478559862443,0.998850560000605,0.0211722359780433,1.23775220728481,1815,0.956092117706826
1,294395926,10.9162,5588,1.057,1.125282396,1,0.0315035996997982,0,0,0,0,1588,1.02994819587096
0,309755442,9.3438,6155.3,1.27977,2.11815,1,0.0140192118986569,132.305981662871,0.999990016037922,0.0140154346170967,1.60700577927147,2155.3,1.20639402625828
0,32550424,10.6508,3410,0.269794,0.008867,1,0.0665322891305858,310.885607753585,0.981816612110652,0.00142508093079527,0.519312013190975,590,0.242794385790723
0,219223742,10.5061,3087,0.164352,0.00220999,1,0.0167180159331957,0,0,0,0,913,0.132707884823438
1,33878688,11.1762,5168.33,0.769618,0.436553361,1,0.0150465522796717,0,0,0,0,1168.33,0.812847986056115
0,176957796,10.702,4651,0.690721,0.201134,2,12.5282620105865,421.53033000267,134.138666490651,10.6390845525213,1.54814932540461,651,0.66968623544319
0,220421191,7.909,5785.92,1.26305,1.61075,1,0.0227430524843572,48.0764193375795,0.999383620903439,1.45492348285368e-05,0.956053892488511,1785.92,1.12656702465351
0,114550378,9.62429,3463,0.392849,0.0199966,1,0.0638330484560566,0,0,0,0,537,0.345776061450193
1,101395259,10.1913,6518,1.48855,4.1311431,1,1.89294889765297,656.546201229952,0.168796251346433,0.0649157573582611,4.16381904263239,2518,1.42566523602189
0,364588501,9.2016,5605,1.22088,1.32539,1,714.110919647027,2232.62023809101,5501.78096914613,7.70435316991302,6.297616082375,1605,1.07296590627707
0,364537524,13.2077,3383,0.241741,0.0068961,1,0.0594002228378188,1116.4990000834,0,0,0.881810482294705,617,0.217656704741109
0,38583537,10.1458,4997,0.778252,0.34023,1,0.0669770381611136,106.278590483259,1.00436228969336,0.0669640080801532,0.875868508948654,997,0.763735804787734
0,31675050,9.7145,4960,0.770993,0.324132,1,0.0565004552419138,338.636924628442,0,0,1.54886428038738,960,0.75453688922666
0,177117281,9.7803,6031,0.938167,1.04909,1,0.0658869262629997,0,0,0,0,2031,1.01205283746135
0,30848801,8.5968,5773,1.26483,1.60091,1,0.0709286188445987,121.208588714702,1.00474367227033,0.0709083503474225,1.52017864968516,1773,1.12484253209932
0,348839628,10.9267,3626,0.482023,0.0361861,1,24.6244631080663,455.659562028396,34.2156040665065,1.3488982865115,1.12326901474803,374,0.436149566098818
0,150358147,9.9022,5062,0.740811,0.324637,1,0.0234334005416526,193.544623368309,0.000733010829903521,1.71675092826513e-05,1.12510680524243,1062,0.754830611156969
0,151006728,9.29099,3468,0.473736,0.0292472,1,0.0652822676305676,0,0,0,0,532,0.407933869306123
0,54003038,10.4591,3294,0.295342,0.00925208,0,0.0697387146103974,1556.59005337894,0.997569694293105,0.000162675093088443,1.27206150591417,706,0.247323787364761
0,388130597,9.2756,5694,1.05747,1.05901,1,0.0175668312958296,190.504667545832,0.999551362570967,1.22700759495205e-05,1.59337001245604,1694,1.01443684637599
1,458478250,9.76703,5898,0.962706,1.158490269,1,2.25235833054643,10129.6367282511,0.251600227071822,0.0879261321991522,10.5775816770107,1898,1.03746414791598
1,394657039,10.5132,6979.2,1.58746,6.176097136,2,3.79067333985983,4415.4863158121,0.683346715063295,0.16497600482949,11.5156335441988,2979.2,1.57644393299765
1,50618703,9.6504,4220,0.663414,0.144180002,1,0.0672812949734395,134.297487889977,0.882923304255791,0.00633078710178654,0.839294448021993,220,0.616206474007461
1,154872375,9.02855,6121,1.15415,1.931523472,1,0.0686552124618908,44.6063482953347,0.995379295997797,0,0.841504349410567,2121,1.17889465193225
0,167303382,7.5209,5235.78,0.74982,0.380658,1,0.073604506626509,77.0509328834755,0.999766655847634,0,0.718524770064824,1235.78,0.785477484039258
0,141185142,11.397,3568,0.451426,0.0297555,1,0.0536924421062601,320.438649290502,0.00117373909812886,6.28397591935099e-05,0.882175086148893,432,0.411001327397857
1,170102285,11.7583,5046,0.88727,0.527213522,2,2.90216014622732,4069.01297736739,0.451770805536004,0.119133049473598,6.17868576705315,1046,0.85211190928426
0,319289907,7.6379,6217,1.15743,1.80305,1,0.0687274747197445,79.373877589847,0.748345010423562,0.0511900682498092,1.12571721338375,2217,1.15878253925868
0,259592855,9.615,4807,0.810945,0.316354,1,0.0325788347053727,135.989795404624,0.998515405511414,0.0324959777507617,1.03238178688664,807,0.749969035119442
0,294054503,10.0779,6047,0.935708,1.05472,1,0.0715039122106809,180.330004192283,1.00478715516869,0.071471041640977,1.37173466094058,2047,1.01340792294929
0,141028962,12.2093,3262,0.336596,0.0115571,1,0.0231492966356153,824.520033669975,1.00028010906887,0.0231433786598616,1.05512844283966,738,0.272439462795991
1,184952758,9.0349,5653,0.970418,0.993389555,1,0.0675864840725787,59.263331722732,0.997684373055381,0,0.81554447293871,1653,0.998343276194732
0,249076418,6.8258,4872,0.647965,0.213122,1,0.0196268119712479,27.7651671772564,0.997438941740741,0,0.37273267651274,872,0.67944932380707
0,300384626,9.9935,5031.12,0.864516,0.431419,2,714.111064493733,2590.67207112879,2898.47326948626,4.05883069282943,4.8036906363322,1031.12,0.810447369435673
0,167042097,12.4583,3137,0.239189,0.00499155,1,0.0695267780328576,0,0,0,0,863,0.189122164762798
1,260271203,13.4734,6186,1.27649,2.464679522,1,1.12991989709508,3135.34109902821,1.52291667903024,0.721344030389296,7.80289186080712,2186,1.25296838847044
0,153742066,10.6809,3444,0.359596,0.0163899,1,0.0140480608117888,0,0,0,0,556,0.317130830048821
0,120454069,9.01313,3665,0.495762,0.0399519,3,0.27906351387726,161.093582447977,0.545848134725939,0.0597232971234831,0.68692311162368,335,0.447079091244594
0,188043641,6.9249,5105,0.790789,0.382647,1,0.0602877720085512,55.7515190924048,0,0,0.644591754506338,1105,0.786501541564232
0,170867837,8.7339,4678,0.574666,0.142484,1,0.0751823482346871,29.2787118844068,0.996629985798063,0,0.339458946851009,678,0.61438630246036
0,160004049,6.081,5257.46,0.931389,0.597118,1,2.82682199439483,173.346013462562,1.10626426012642,0.0379660772712417,1.33870167633327,1257.46,0.879052960248499
0,362253884,10.3942,3147,0.240116,0.00509476,1,0.0625076024373536,516.871355877165,0.998209200513186,0.00243842241476616,0.595947642423505,853,0.190812539088136
0,382246984,10.5106,5328,0.758988,0.418236,1,0.058519149456334,147.598150560983,0.999524306504407,4.05710399185905e-05,1.00663294751063,1328,0.804183860993236
0,150185581,8.0927,5325,0.913896,0.605015,1,0.0683906078778012,98.673661807243,1.00121294349899,0.0229064844043249,0.991044538820068,1325,0.881945067229606
0,382259669,6.732,7594,1.70435,8.70355,1,0.0447717371480659,912.252657389682,0.999883497121582,0.000129888195269244,5.61968699674171,3594,1.71760820932304
0,219394387,8.016,5709.36,0.975561,0.911072,1,158.270489064199,161.49317338292,9125.09511863912,57.6519058315528,1.35340347754001,1709.36,0.976985627688493
0,272003260,9.65,6060,0.880156,0.94125,1,0.0698805872906537,169.061154969982,1.00030787209713,0.00602528848850013,1.24933050195264,2060,0.984977357910634
0,1252178,7.2249,5782.41,1.03977,1.08894,1,0.0656018454403134,97.1362319736534,0.00123312342263473,8.05485233840981e-05,1.11872587418132,1782.41,1.02152967626048
0,388934726,10.1769,3261,0.350352,0.0125057,1,0.0751833381257095,54.8502064183877,0.755214360729641,0.0564603923340771,0.283262776499712,739,0.281945580471481
0,234298029,6.0973,5986,1.01247,1.18578,1,0.0525930619881931,63.3832183988544,0.00204017110845908,0.000107002872400449,0.879964356250855,1986,1.04352060822181
0,41029088,9.564,6096.73,0.961674,1.15117,1,0.0327452990861203,200.761397996598,0,0,1.48752321991649,2096.73,1.03582136785697
0,55556732,9.9468,4872,0.847255,0.364378,1,0.0630782783303595,154.92319686535,0,0,1.15124601282056,872,0.776940994106674
0,207148580,12.2073,3158,0.220132,0.0043422,2,0.0651623896626053,0,0,0,0,842,0.178002847959471
0,220432478,10.141,5684.06,0.989742,0.921241,1,0.0151928415037903,325.614531274291,0.999641615472562,0.00705900913752403,1.94970839932859,1684.06,0.979700465765339
1,164767175,9.45661,5784,0.918917,0.976228921,1,0.0535248794584578,235.253667852879,0.990652417199536,0.0280816479586187,1.53865148826672,1784,0.994003508685921
0,306470369,8.2998,5721,1.41639,1.93619,1,0.0513304872858295,150.640824651924,0,0,1.89779792596703,1721,1.17960605510843
0,394634714,9.0584,4886.79,0.742922,0.28358,1,0.0140920734105424,221.905898566202,0.991033049750906,0.0139629376379874,1.2081571154825,886.79,0.729741255516327
0,260995123,8.9223,5327,0.820434,0.488329,1,0.0745885691356508,139.979363162086,0.99935013674003,5.73741821448484e-05,1.05967192947559,1327,0.835945817174836
0,179013510,7.167,5871.29,1.00894,1.08983,1,0.0632334035557435,76.2854795664538,0.996479638697218,0.000102605315937572,0.962015466121334,1871.29,1.0217383385594
0,234299476,9.0357,4685,0.70871,0.218007,1,0.0277220300609796,0,0,0,0,685,0.683309737464183
0,282501711,8.58256,3228,0.260568,0.00664157,1,0.0803165581729492,380.321585464902,0.998271151652527,0.0301555130607804,0.554743651065806,772,0.214126704979562
0,150144415,7.9939,6518.5,1.53822,3.84876,1,0.0682193746077842,59.564445248177,7.72819605295103e-05,5.24770481119961e-06,1.29600828540184,2518.5,1.40065187692354
0,220389494,9.4423,5466.87,0.864974,0.602082,1,0.0231477822032355,240.759937680522,0.999538039786428,4.16582671009599e-05,1.46517985214143,1466.87,0.880874242230905
0,231801885,10.2813,5771,0.7885,0.621302,1,0.0596383333307363,245.983449761532,1.00330918645746,0.0596236225209645,1.35005174702901,1771,0.887821561254528
0,358510502,9.1657,5433,0.861548,0.582656,1,0.0680353500932746,65.3772753995766,0.896786582633983,0.0607320719555598,0.760481512729629,1433,0.873681331081362
0,350655701,13.3787,3271,0.240146,0.00594795,1,0.0239040398443213,2714.79638172708,0.999280317106814,0.023873195297469,1.36596559757351,729,0.204100114875943
0,302047241,9.6902,4470,0.747054,0.200738,1,0.0625711244085124,147.856243259648,0.996127226828219,0.00355059225791993,0.991670976310262,470,0.669356366087334
1,149010208,11.681,6465,1.94932,6.856876928,1,1.7123240260116,1808.19472382251,0.227839095050881,0.0883532527267756,9.04901922843576,2465,1.61819773379373
1,29960109,11.2003,3450,0.446984,0.029237908,1,0.0334288940538729,550.157549032326,0.998034680752607,0,1.14454082811293,550,0.40787751516524
1,201793781,8.4642,5711.7,1.12148,1.382708334,1,104.194005761367,209.364246276129,126.939296175123,1.21813387059984,1.7714894305913,1711.7,1.08438286177971
0,281582749,9.7628,5495.94,1.00785,0.834939,1,0.016188191675207,353.406383641299,0.99979819109196,0.0161756900558513,2.06837304150404,1495.94,0.955902696826551
1,201604954,11.9707,5600,1.11375,1.260124636,1,0.157943392180683,438.517691694789,0.694042315460969,0.0194573307659256,2.54610934140199,1600,1.05950589047266
1,234112540,13.4831,6240,1.27299,2.537898816,1,0.0658584561264992,0,0,0,0,2240,1.26217209944463
0,150272656,9.508,6425.82,1.19613,2.19769,1,0.0593508497674881,0,0,0,0,2425.82,1.21756346531162
0,219234564,6.5525,4602,0.704361,0.20048,1,0.0679233781047402,46.0738411076389,0.998285613402671,0,0.521937240421657,602,0.669141188544378
0,279361150,9.6524,5707.5,0.910146,0.791955,1,0.0685190935127362,0,0,0,0,1707.5,0.943354936170634
0,167167306,7.7012,6384,1.37076,2.81183,1,0.0656471335480142,191.686184098201,0,0,2.07182277274985,2384,1.29493290012297
1,37749396,8.4991,4049,0.618173,0.106095541,1,0.0642111454446181,0,0,0,0,49,0.570721565037763
0,229098638,7.8834,4987.2,0.795899,0.353052,1,13.0242349284941,263.184334923613,7.18548612607352,0.547651644951538,1.40956059579588,987.2,0.770831882036452
0,355406799,5.5982,6614,1.42545,3.5031,1,1.18575748422011,172.97116578848,1.47115771174008,0.397755064913112,2.04660776766697,2614,1.36808516542734
0,177161030,9.6161,5871.02,1.16554,1.45412,1,0.0609204572771389,215.019709604103,0,0,1.86578712403702,1871.02,1.09812065879597
0,267324071,8.405,5454,0.916036,0.66893,1,0.0674579055632471,129.899341496286,1.00375142441294,0.0674042411452498,1.13975574501865,1454,0.904367961339029
0,364393429,9.2397,5992,1.10743,1.42434,1,0.0612760512592942,214.602578029812,1.00327684746856,0.061246876549986,1.77104471063817,1992,1.09245465033345
1,36734222,11.1184,4124,0.757649,0.171512863,1,0.814650502131387,18061.0717452485,0.0797258038815477,0.0328139822966289,11.1156685095666,124,0.643537966897752
1,1133072,12.625,3471,0.495561,0.036821261,1,0.023574385217126,1938.9584179663,0,0,2.38219408492603,529,0.438050988176961
0,260269838,8.7543,5975.2,1.49192,2.55621,1,0.0628830843249855,240.485271726506,1.00377997237818,0.0628721663525811,2.52572202426163,1975.2,1.26444263860314
0,7723060,11.221,3199,0.220435,0.00458472,1,0.0630041198735881,334.436448016347,0.99859465550961,0.000829863766520967,0.440081514246655,801,0.182259058433066
0,55606252,10.3213,5016,0.862166,0.423942,1,0.0672483878839775,207.422728979518,1.00438878952921,0.0672394468829132,1.35554780364516,1016,0.806912811848252
1,270341214,8.8784,6680,1.46863,4.436256012,3,7.43865480828286,1242.52649156883,2.08658345536483,0.273412166585179,5.65146441571304,2680,1.45128982431814
0,344081664,6.8429,5493.79,0.918314,0.692095,1,0.0399038818059227,35.0026673988379,0.999622990808364,0.00075977791193402,0.593113145317712,1493.79,0.91209784143448
0,389020089,7.4968,5367.84,0.809604,0.490273,1,0.0729690679244995,0,0,0,0,1367.84,0.836776536983948
0,150360766,7.89,7021,1.8081,7.15705,1,0.111214678440265,0,0,0,0,3021,1.63562414444173
1,177115354,11.5514,5668.15,0.986943,1.038569206,1,0.0149158953414892,735.927159799661,0.997939877761516,0.0148818557999681,2.92284146740704,1668.15,1.00950589735907
0,349767833,9.4655,5795.14,1.0596,1.14087,1,0.074666566238414,61.8460227259752,0.99864709414157,0.0120853985581874,0.909690398772262,1795.14,1.0334965710298
0,181015118,8.98852,3333,0.39292,0.017165,2,0.137848216243475,5717.69977374571,0.997535792050434,0.0270521290606917,3.24347520827713,667,0.323566436502554
0,238633709,9.46709,3437,0.430799,0.0233326,1,0.0578815172007453,171.480939364349,0.475246996221654,0.0274161656282694,0.615854879870943,563,0.369767205573953
1,149788158,11.0002,3653,0.497204,0.045473028,1,0.0576927841598204,570.114746202134,1.00094477271779,0.0575557189727975,1.2960194659116,347,0.461783561164224
0,278901225,12.3618,3476,0.287387,0.010863,1,0.061375242338303,544.5357393739,0.999525806139007,3.5951187814478e-05,0.732109575028842,524,0.265200756175109
0,37300889,8.1204,5083.89,0.758698,0.346432,1,0.070668504411562,139.515761616882,0.997992130389177,0.000372271617385115,0.978309678142736,1083.89,0.767192767993368
0,112603237,10.7643,3098,0.295751,0.00725893,0,0.0667065903787179,1337.83612554694,0.993286213251371,0.00200275850347861,1.18092809486314,902,0.222563657076705
1,287196418,9.80529,6982,1.63416,6.555328954,1,0.108669385947771,156.733306450624,1.00199526761598,0.0268263260856366,2.23342306685194,2982,1.6001055165392
0,468889408,11.585,3122,0.169688,0.0024645,1,0.0669715636205498,956.003455406994,0.996898137511059,0.000369345067691038,0.57276521611679,878,0.13914855149014
0,140142136,10.1256,3593,0.457295,0.031399,1,0.0191375033742974,419.645164100889,0.995711748145031,0.000136720847757583,1.02266487059916,407,0.420721565934193
0,309616959,10.5238,4393,0.683253,0.15664,1,0.0655954138222107,198.501707541237,0,0,1.05089528688356,393,0.629108667394473
0,260420061,6.3768,8361,2.26104,22.5084,1,0.014766224897971,0,0,0,0,4361,2.21122691058254
0,358176584,11.231,3670,0.527773,0.0455253,1,0.75248794596341,1694.84653716292,1.56564326080667,0.752202155471296,2.37196421337352,330,0.461916210962656
0,179517557,11.4644,3653,0.503478,0.0406681,1,0.063685847751486,421.449223633694,1.00391855781912,0.0636522739186436,1.12836316666783,347,0.449069408116145
0,271800108,8.907,6571,1.44461,3.50528,1,0.051341555812694,165.620118092749,0.9991452765865,0.000382138881676823,2.02956486234239,2571,1.3682979576628
1,425997655,8.7513,4813,0.691374,0.264957058,1,0.0685699520996054,159.53344798477,0.999284842829248,0.000127247969723622,0.953311194140276,813,0.717453689377946
0,158382161,7.7603,5534.09,0.83739,0.592564,1,0.0153402017992566,190.684287035212,0.995807244315254,0.000929061031116349,1.26235352618982,1534.09,0.877372091681642
1,317548889,6.7799,6212.63,1.50004,3.462530427,1,0.0225435103628618,0,0,0,0,2212.63,1.3641068808748
0,21505943,11.3791,3230,0.292071,0.0083653,1,0.0154395271703155,0,0,0,0,770,0.236723150623966
0,260472324,10.4842,4594,0.755002,0.228747,1,15.1938166294344,511.709498804819,231.795743197501,15.190125808572,1.86447092401397,594,0.691574309443462
0,238135340,9.1809,5532,0.876161,0.647725,1,0.0631996105992002,185.130024386617,0,0,1.30142192954967,1532,0.897114063553523
0,38570936,10.3368,5327.06,0.838406,0.509981,1,714.109145740371,260.676401458334,554.522143116743,0.775822843039281,1.47775014197939,1327.06,0.845061855765356
0,260046359,9.8517,5026,0.973893,0.545264,2,714.109296409918,184.179362318369,12706.2546574105,17.7931108942292,1.44287098550233,1026,0.85931364164983
1,309257814,11.6626,5196,1.10723,0.923077613,1,0.0825679768231537,1130.38753376209,0.998712507176875,0.000837789522254527,4.06394009494698,1196,0.980188391013589
0,150299548,8.8937,6016,1.19528,1.68604,1,0.0600899886848434,183.10045479983,0.999692369565188,0,1.76567243817747,2016,1.1395069239866
1,53593457,15.0404,3284,0.313318,0.011794221,1,0.072553962133702,35285.3646228835,0,0,6.42507829083764,716,0.274855839020194
1,348770361,11.4964,5388,0.9849,0.844462918,1,0.0778256110972053,0,0,0,0,1388,0.958617042938454
0,72748794,5.6531,5373,0.770494,0.44576,1,0.0773255283689973,55.5316940303207,0,0,0.626809392711717,1373,0.817100118882994
0,60552999,8.7029,3987,0.636729,0.0922973,1,0.0644836199278995,0,0,0,0,13,0.55118482109692
1,290348383,7.3661,4815,0.800152,0.355480773,1,0.0157682160442988,0,0,0,0,815,0.772154183841031
0,260266502,7.2889,6265,1.42214,2.80714,1,17.852734613926,3245.13311149132,11.0192987351933,0.614275590874712,8.84411504443278,2265,1.29439259027998
0,201292718,8.2564,5086.66,0.748066,0.337525,1,0.0756551392949326,0,0,0,0,1086.66,0.762213236638421
